record_type,t,robot_id,x,y,vx,vy,omega,pair_i,pair_j,relative_distance,relative_velocity_x,relative_velocity_y,relative_velocity,tau_cpa,d_cpa,edge_active,gate_value,priority_state,residual_vx,residual_vy,residual_omega
robot,23.200000000000003,robot_4,-1.1484980029968415,-1.649485366006323,0.0961818470254831,-7.807062971763051e-05,-0.000281661415327995,,,,,,,,,,0.0,proceed,0.0048330663703382015,-0.0,0.0
pair,23.200000000000003,,,,,,,robot_1,robot_2,3.685434557016984,-0.16066607233655383,1.0342273656683927,1.0466326149597278,3.32072290590002,1.2258846178410654,0,,,,,
pair,23.200000000000003,,,,,,,robot_1,robot_3,3.817620948202214,-0.7334649736860469,-0.005588579939121041,0.7334862642544913,0.3224913311766109,3.810285702069408,0,,,,,
pair,23.200000000000003,,,,,,,robot_1,robot_4,4.362693225192742,-0.3714072274013285,1.0720588459537983,1.1345719447235296,1.9219560406295357,3.7786356194430097,0,,,,,
pair,23.200000000000003,,,,,,,robot_2,robot_3,0.9615186278933641,-0.5727989013494931,-1.0398159456075138,1.187146066045301,0.2463391329653448,0.9159675794868877,1,,,,,
pair,23.200000000000003,,,,,,,robot_2,robot_4,2.2029131740317953,-0.21074115506477467,0.037831480285405616,0.21410991415303599,-10.284232540939563,0.06492750837616967,0,,,,,
pair,23.200000000000003,,,,,,,robot_3,robot_4,3.1637137566158517,0.36205774628471843,1.0776474258929194,1.1368420234044856,0.44859125801532906,3.122340114717925,0,,,,,
robot,23.3,robot_1,1.7373897896938484,1.6103945100520276,0.0587853729892546,-0.03516303917949713,-0.09086367984149477,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,23.3,robot_2,1.033337841808912,-1.9085242851488968,0.09300342830400708,0.02640380234010309,-0.018057914460847778,,,,,,,,,,1.0,proceed,0.0017138317925855517,-0.0027347656432539225,0.0020804665982723236
robot,23.3,robot_3,1.969642515905606,-2.1788909343132596,0.02734290078660119,0.0024575558930790345,-0.015926610827970675,,,,,,,,,,1.0,proceed,0.0039889514446258545,-0.0034564717207103968,0.002967520384117961
robot,23.3,robot_4,-1.1485960567117153,-1.5891436416111293,0.0878779050364103,-6.45840961628677e-05,-0.00023091060947957678,,,,,,,,,,0.0,proceed,0.004134632181376219,-0.0,0.0
pair,23.3,,,,,,,robot_1,robot_2,3.5886597264910614,-0.15028066777526422,1.0432092344483235,1.0539780765961104,3.209343912902592,1.198600794462939,0,,,,,
pair,23.3,,,,,,,robot_1,robot_3,3.7963963844297695,-0.7221708874938721,0.003054282154765109,0.7221773462129423,0.3437889007183424,3.788269296058955,0,,,,,
pair,23.3,,,,,,,robot_1,robot_4,4.3088233532602995,-0.3600518210663543,1.080703596744013,1.1391038485882858,1.8640004652624864,3.7493463196822745,0,,,,,
pair,23.3,,,,,,,robot_2,robot_3,0.974558652783752,-0.5718902197186079,-1.0401549522935585,1.187004948679917,0.1804426902609432,0.9507306496636909,1,,,,,
pair,23.3,,,,,,,robot_2,robot_4,2.2051846936209274,-0.20977115329109008,0.03749436229568959,0.2130956685553098,-10.34318884152388,0.06951513497687968,0,,,,,
pair,23.3,,,,,,,robot_3,robot_4,3.173517553915214,0.3621190664275178,1.077649314589248,1.1368633442525153,0.381933319621837,3.1436728236832288,0,,,,,
robot,23.400000000000002,robot_1,1.7633137582738878,1.5717830853286034,0.05949077092569148,-0.03527524936966883,-0.1250469252792705,,,,,,,,,,1.0,proceed,-0.001298490446060896,-0.0009721441892907023,0.0017810480203479528
robot,23.400000000000002,robot_2,1.037865854490002,-1.8421490157180027,0.09647736198774834,0.02606042782941477,-0.012929385513816628,,,,,,,,,,1.0,proceed,0.0014478411758318543,-0.002588010858744383,0.002189112827181816
robot,23.400000000000002,robot_3,1.9569261746157247,-2.1943052293666154,0.03145617193093276,-0.007533883802719075,-0.012163225568956791,,,,,,,,,,1.0,proceed,0.003996796440333128,-0.003465164452791214,0.0029740699101239443
robot,23.400000000000002,robot_4,-1.148687047873779,-1.5287252393230617,0.09070320440145806,-6.338879550451382e-05,-0.0002264388326497694,,,,,,,,,,0.0,proceed,0.004114214330911636,-0.0,0.0
pair,23.400000000000002,,,,,,,robot_1,robot_2,3.4901585997861084,-0.1309197463284367,1.0367498672607267,1.0449833813242375,3.1542572313881228,1.1474432646809725,1,,,,,
pair,23.400000000000002,,,,,,,robot_1,robot_3,3.7710617817592964,-0.6942622654201696,-0.00867206285876243,0.6943164248817482,0.2110832905935371,3.7682127779464274,0,,,,,
pair,23.400000000000002,,,,,,,robot_1,robot_4,4.253575033573398,-0.337613153826919,1.0731356761376223,1.1249901426396192,1.8521895513127122,3.708249690243931,0,,,,,
pair,23.400000000000002,,,,,,,robot_2,robot_3,0.9842184060669276,-0.5633425190917329,-1.0454219301194891,1.1875444437120564,0.10607528811065668,0.976123789227844,1,,,,,
pair,23.400000000000002,,,,,,,robot_2,robot_4,2.2089020029066795,-0.20669340749848228,0.03638580887689569,0.20987160787243145,-10.519667667444425,0.07040908401244693,0,,,,,
pair,23.400000000000002,,,,,,,robot_3,robot_4,3.176134476190833,0.35664911159325063,1.0818077389963847,1.1390814601918182,0.2987149511858406,3.1578557427808454,0,,,,,
robot,23.5,robot_1,1.7821646760813559,1.5399204532711341,0.052948855949571674,-0.029089270778899164,-0.13740877418663633,,,,,,,,,,1.0,proceed,-0.0012876952532678843,-0.0009097046568058431,0.0019052524585276842
robot,23.5,robot_2,1.0432143541530374,-1.7876131946495766,0.08842891192456595,0.021219365630735287,-0.00693779356105111,,,,,,,,,,1.0,proceed,0.001510231290012598,-0.0025974030140787363,0.002274933038279414
robot,23.5,robot_3,1.9411114877984543,-2.2054366529840785,0.03190324708860032,-0.013490982884283837,-0.00740188359283471,,,,,,,,,,1.0,proceed,0.004005454480648041,-0.0034740481059998274,0.0029830229468643665
robot,23.5,robot_4,-1.1487573816948764,-1.4792112681914913,0.08197208427719323,-5.288635987547516e-05,-0.00018944285693158643,,,,,,,,,,0.0,proceed,0.004041851498186588,-0.0,0.0
pair,23.5,,,,,,,robot_1,robot_2,3.408596156238295,-0.1141454297743088,1.019679725536685,1.0260486936831656,3.1428062954388087,1.1045435043743186,1,,,,,
pair,23.5,,,,,,,robot_1,robot_3,3.748728310018139,-0.6689635416164541,-0.031215020271143867,0.6696914196124639,-0.02359440830214547,3.7486950091452247,0,,,,,
pair,23.5,,,,,,,robot_1,robot_4,4.207785695624379,-0.3187175671022316,1.0553117966528804,1.1023900742179675,1.8530864108233336,3.6786315792474302,0,,,,,
pair,23.5,,,,,,,robot_2,robot_3,0.9903513038024734,-0.5548181118421452,-1.0508947458078288,1.1883614365985562,0.041836137789776635,0.9891026131113435,1,,,,,
pair,23.5,,,,,,,robot_2,robot_4,2.213560895706096,-0.2045721373279228,0.035632071116195485,0.20765212222114204,-10.654260058904338,0.07230386746952931,0,,,,,
pair,23.5,,,,,,,robot_3,robot_4,3.1740656798782747,0.35024597451422246,1.0865268169240243,1.1415834470412005,0.22494467912779112,3.1636608908945782,0,,,,,
robot,23.6,robot_1,1.8007857210652485,1.504848792381408,0.055173987179675386,-0.026694546937302152,-0.14545305845570694,,,,,,,,,,1.0,proceed,0.0010232124477624893,-0.0018143708584830165,0.00214858609251678
robot,23.6,robot_2,1.050258164547923,-1.7268875814162752,0.09373395507796381,0.022182979744280972,-0.002465304727183835,,,,,,,,,,1.0,proceed,0.0005296137533150613,-0.0017762230709195137,0.00275597907602787
robot,23.6,robot_3,1.9191003435375895,-2.216965536708762,0.03650673242221875,-0.019473063393347763,-0.001391585416397037,,,,,,,,,,0.0,proceed,0.004740898031741381,-0.0,0.0
robot,23.6,robot_4,-1.1488316252373088,-1.4241358903033297,0.08675572229212558,-5.2061406902249527e-05,-0.00018665844378595598,,,,,,,,,,0.0,proceed,0.0040517267771065235,-0.0,0.0
pair,23.6,,,,,,,robot_1,robot_2,3.317741943373364,-0.10029493825275304,1.0054117108696667,1.0104017928492575,3.1089380440068335,1.0676109270058112,1,,,,,
pair,23.6,,,,,,,robot_1,robot_3,3.723694435652808,-0.6405373678486995,-0.05411034577143031,0.6428188307214124,-0.30396622699462994,3.718564368169126,0,,,,,
pair,23.6,,,,,,,robot_1,robot_4,4.156824961555484,-0.3000412356942971,1.0393448057388024,1.0817866556457376,1.8450718753798165,3.646269466103275,0,,,,,
pair,23.6,,,,,,,robot_2,robot_3,0.9975285130036016,-0.5402424295959465,-1.059522056641097,1.1893060460809535,-0.035252595132170626,0.9966470460183031,0,,,,,
pair,23.6,,,,,,,robot_2,robot_4,2.2198320859942093,-0.199746297441544,0.03393309486913576,0.20260809033452623,-10.95086299704788,0.06983133346349991,0,,,,,
pair,23.6,,,,,,,robot_3,robot_4,3.1687198382391566,0.34049613215440244,1.0934551515102326,1.1452431114730068,0.13548168331197702,3.1649187910296948,0,,,,,
robot,23.700000000000003,robot_1,1.8168764933774095,1.4725463811257704,0.05151891890326973,-0.020490556366088784,-0.12337084424410516,,,,,,,,,,1.0,proceed,0.0012473362730816007,-0.0018511810339987278,0.0022236090153455734
robot,23.700000000000003,robot_2,1.0603514260253284,-1.670701369051419,0.08776445654494483,0.006166701628993493,0.0003457114524640682,,,,,,,,,,1.0,proceed,0.0004096811462659389,-0.0016953179147094488,0.002752040047198534
robot,23.700000000000003,robot_3,1.8949274259106976,-2.227765010759197,0.037208841991399795,-0.02133068556722873,0.004133995609744202,,,,,,,,,,0.0,proceed,0.004746994469314814,-0.0,0.0
robot,23.700000000000003,robot_4,-1.1488986490182185,-1.371770273199427,0.08200993479025306,-4.575413969873036e-05,-0.00016482820335328265,,,,,,,,,,0.0,proceed,0.004055525176227093,-0.0,0.0
pair,23.700000000000003,,,,,,,robot_1,robot_2,3.233007361038022,-0.08926440082161632,0.9877364001830159,0.9917617302056705,3.0878367566964013,1.0363653309297072,1,,,,,
pair,23.700000000000003,,,,,,,robot_1,robot_3,3.70113446729283,-0.6142035905579526,-0.08046863180028041,0.6194523802182781,-0.6510450777679229,3.6790966789519244,0,,,,,
pair,23.700000000000003,,,,,,,robot_1,robot_4,4.109252903548708,-0.28390543272587293,1.019916687849692,1.0586936973863361,1.8369976165488398,3.6198954618846697,0,,,,,
pair,23.700000000000003,,,,,,,robot_2,robot_3,1.003412677066318,-0.5249391897363364,-1.0682050319832963,1.1902197878020162,-0.11079625290538411,0.9947094070298153,0,,,,,
pair,23.700000000000003,,,,,,,robot_2,robot_4,2.2293823570996496,-0.19464103190425663,0.03218028766667602,0.19728330445089334,-11.295541395137255,0.06543912072822393,0,,,,,
pair,23.700000000000003,,,,,,,robot_3,robot_4,3.1618988227245968,0.3302981578320797,1.1003853196499724,1.1488884735989118,0.04806724191651266,3.161416531555812,0,,,,,
robot,23.8,robot_1,1.8306739235114486,1.4435634448297847,0.04070430327184383,-0.013725315218583061,-0.08951098479552189,,,,,,,,,,1.0,proceed,0.0013285739114508033,-0.001824999344535172,0.0023506074212491512
robot,23.8,robot_2,1.077761586081045,-1.6204598453541372,0.07418357066413053,0.0008611647189748599,0.003153819025632331,,,,,,,,,,1.0,proceed,0.00015296789933927357,-0.001543744932860136,0.002892232034355402
