run_id,trace_episode_id,scenario,method,training_seed,evaluation_episode_index,evaluation_seed,robot_random_seed,pedestrian_random_seed,step_index,t_s,record_type,robot_id,x_m,y_m,yaw_rad,vx_m_s,vy_m_s,omega_rad_s,final_goal_x,final_goal_y,residual_vx_m_s,residual_vy_m_s,residual_omega_rad_s,pair_i,pair_j,relative_x_m,relative_y_m,relative_vx_m_s,relative_vy_m_s,tau_CPA_s,d_CPA_m,edge_active,gate_value,active_neighbor_count,priority_state,source
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,96,9.600000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6293748132926421,-0.022463222265067195,6.6529749262544415,3.422044953330497,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,96,9.600000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-0.9166879933433001,0.6377263985362077,8.412536804435362,7.956185724021898,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,96,9.600000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8960657578958583,-0.5436678928208147,6.779705188300019,5.189728584588038,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,96,9.600000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1833789379465163,0.11652172798046011,1.9176573613430483,0.28071134649694723,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,96,9.600000000000001,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1833789379465163,0.11652172798046011,1.9176573613430483,0.28071134649694723,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,96,9.600000000000001,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.287313180050658,0.6601896208012749,10.352388109408864,4.488476018786283,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.23387866220821096,0.49603007718304964,17.952886830993272,5.70922901938259,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6433759053785644,-0.05630355173736118,6.13227777318933,3.626632571332683,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-0.9486917458246784,0.6177654475468786,8.00674134919017,8.236575529958762,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8772545675867753,-0.5523336289204108,6.83982119062228,5.074912706140266,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1825704080328894,0.12173537036382891,1.8312470484691803,0.2870591578027463,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1825704080328894,0.12173537036382891,1.8312470484691803,0.2870591578027463,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,97,9.700000000000001,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.3053158404461141,0.6740689992842397,9.916101199547647,4.597227996761074,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.2148082824336659,0.47967226972139065,18.844343187873918,5.526620258341924,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6501082660484838,-0.07790273588735946,5.807565367550703,3.747168133567516,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-0.9669140947771383,0.6060130610471227,7.7563548186665345,8.391396844368034,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8649165484821497,-0.5575750056087502,6.862200905730165,5.001354694422491,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.181722377210804,0.12634079132573206,1.758791851616917,0.29229150518700536,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.181722377210804,0.12634079132573206,1.758791851616917,0.29229150518700536,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,98,9.8,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.3168058287286544,0.6839157969344822,9.627111619363111,4.6595324329210035,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.19878635464707567,0.4647411556986376,19.686856207636403,5.368918792459832,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6540002420735092,-0.0976413438204613,5.522799000033975,3.8538527622511753,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-0.9822303563737809,0.5950144663157312,7.536082876964167,8.527183418805866,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8527865967205848,-0.5623824995190989,6.886074596014604,4.930154517558144,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1810167110208565,0.13027331061709357,1.6883097838909142,0.29854869227474895,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1810167110208565,0.13027331061709357,1.6883097838909142,0.29854869227474895,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,99,9.9,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.3282301143002718,0.6926558101361925,9.358531748853398,4.723740871125744,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.18284187565988635,0.4485739618165949,20.626871103329744,5.209274083014597,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6549626607700366,-0.11926877500174632,5.219572079723147,3.9682218693644242,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-0.997481532417976,0.582955250689756,7.300042541601717,8.668797142197384,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8378045364299229,-0.5678427368183413,6.916707828542799,4.844095297468674,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1803234080778624,0.134381288873161,1.601204362811642,0.3078148438266925,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1803234080778624,0.134381288873161,1.601204362811642,0.3078148438266925,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,100,10.0,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.3425188716479395,0.7022240256915022,9.044653885754007,4.806404980644237,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.17488356168888602,0.44021463184038123,21.101902904688266,5.130531422949928,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6542095438621781,-0.13080714962279733,5.030426903723272,4.02932056045491,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-1.0043045854636903,0.5794466643175674,7.163579906643947,8.72456184813586,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8290931055510641,-0.5710217814631786,6.902713798189661,4.79482664374599,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1791881471525762,0.13923203247718616,1.5210056700828805,0.31470312348889024,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1791881471525762,0.13923203247718616,1.5210056700828805,0.31470312348889024,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,101,10.100000000000001,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.3500950416015123,0.7102538139403647,8.835637385155453,4.8385384158161315,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.16556907120620035,0.43057376157647076,21.713809939744667,5.02921772772566,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6510247014834155,-0.1453688717571754,4.823099923433355,4.106733750946187,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-1.013131095140829,0.5717044122484427,7.003740204040047,8.814268616872896,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8165937726896159,-0.5759426333336461,6.92733439607856,4.720782922859815,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1787001663470296,0.14113065067197192,1.445252501024887,0.3243706525444535,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1787001663470296,0.14113065067197192,1.445252501024887,0.3243706525444535,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,102,10.200000000000001,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.3621063936574136,0.7170732840056181,8.591525320529023,4.909035512241479,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.15972084033861872,0.4251384929885366,22.073369915803312,4.96091933644182,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6467968736905776,-0.15535967302489667,4.665314847798676,4.162387453660413,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-1.0182865649041546,0.5679524924835849,6.887148450686276,8.867000832274467,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.8065177140291963,-0.5804981660134333,6.934386840367922,4.658642994914555,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1780074052427731,0.14281399949504836,1.3714397674149854,0.33310285816723145,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1780074052427731,0.14281399949504836,1.3714397674149854,0.33310285816723145,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,103,10.3,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.371489691213577,0.7233121655084817,8.387990223162811,4.959672953359953,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.15245707517817453,0.4417238115554535,21.662616984961023,4.699687493695443,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6411105660417854,-0.1662856796302084,4.488004407641857,4.223887415916466,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-1.0237638350610307,0.5636003931011075,6.756584462140552,8.926721126763088,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.7935676412199599,-0.6080094911856619,6.942368621531246,4.458148034179389,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1762209102392054,0.12187658154565409,1.2841497536261872,0.37131420731798154,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1762209102392054,0.12187658154565409,1.2841497536261872,0.37131420731798154,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,104,10.4,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.38265326901924546,0.729886072731316,8.157698352871986,5.021373313840945,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.1492321668711145,0.47707059802287316,20.45878896364575,4.414811920922862,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.6284494828696181,-0.18173239232833538,4.281210174753801,4.309558453245117,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-1.0212509185775405,0.5540737721466945,6.6772721303049325,8.99046966947573,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.7776816497407326,-0.6588029903512085,6.935413678094275,4.1248514722854175,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1704830854486548,0.07700317412382136,1.1959410921696758,0.43258265202550206,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1704830854486548,0.07700317412382136,1.1959410921696758,0.43258265202550206,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,105,10.5,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.39280143570792225,0.7358061644750299,7.949576143500407,5.076695913157868,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.14697408041051285,0.5079696243721519,19.465528979392023,4.204998879769099,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.5784666715444171,-0.20894386115333818,4.015150407026806,4.483577094181749,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-1.0136328780325121,0.5435028178013206,6.649279039981287,9.04263445230852,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.72544075195493,-0.7169134855254901,7.152233940179562,3.586666326858227,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.160606958443025,0.035533193429168664,1.122987809311616,0.4869197781176951,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.160606958443025,0.035533193429168664,1.122987809311616,0.4869197781176951,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,106,10.600000000000001,pair_interaction,,,,,,,,,,,,,robot_3,robot_4,,,-0.435166206488095,0.7524466789546588,7.377350804350165,5.301563561193312,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,107,10.700000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_2,,,0.15617866779274292,0.5243432870718804,18.691397730871977,4.296700730929518,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,107,10.700000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_3,,,-0.5518982411176818,-0.23114525290802257,3.6651563382924297,4.599393327364605,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,107,10.700000000000001,pair_interaction,,,,,,,,,,,,,robot_1,robot_4,,,-0.9918298708190537,0.5328969476477369,6.74854592102487,9.048950657985479,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,107,10.700000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_3,,,-0.7080769089104247,-0.755488539979903,7.095704284799152,3.321483069174243,0,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,107,10.700000000000001,pair_interaction,,,,,,,,,,,,,robot_2,robot_4,,,-1.1480085386117966,0.008553660575856464,1.0590566088828,0.5312274011849842,1,,,,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,107,10.700000000000001,conflict_edge,,,,,,,,,,,,,robot_2,robot_4,,,-1.1480085386117966,0.008553660575856464,1.0590566088828,0.5312274011849842,1,,,,runtime_logged
